MetricCategory,MetricSubcategory,MetricType,MetricValue,MetricLabel,match_id
TotalPointsWonOrLost_Freq,Lost_thru_Mistake,Effective_1,,TotalPointsWonOrLost_Freq | Lost_thru_Mistake,M004
TotalPointsWonOrLost_Freq,Won_thru_Winner,Effective_1,,TotalPointsWonOrLost_Freq | Won_thru_Winner,M004
Effective_Score,Effective_Score_Rally,Effective_1,-51.0,Effective_Score | Effective_Score_Rally,M004
Effective_Score,Effective_Score_Return,Effective_1,-95.0,Effective_Score | Effective_Score_Return,M004
Effective_Score,Effective_Score_Serve,Effective_1,-90.0,Effective_Score | Effective_Score_Serve,M004
Effective_Score_First,Effective_Score_First_Rally,Effective_1,-54.0,Effective_Score_First | Effective_Score_First_Rally,M004
Effective_Score_First,Effective_Score_First_Return,Effective_1,-75.0,Effective_Score_First | Effective_Score_First_Return,M004
Effective_Score_First,Effective_Score_First_Serve,Effective_1,0.0,Effective_Score_First | Effective_Score_First_Serve,M004
Effective_Score_Second,Effective_Score_Second_Rally,Effective_1,3.0,Effective_Score_Second | Effective_Score_Second_Rally,M004
Effective_Score_Second,Effective_Score_Second_Return,Effective_1,-20.0,Effective_Score_Second | Effective_Score_Second_Return,M004
Effective_Score_Second,Effective_Score_Second_Serve,Effective_1,-90.0,Effective_Score_Second | Effective_Score_Second_Serve,M004
Effective_Score_Deuce,Effective_Score_Deuce_Rally,Effective_1,-84.0,Effective_Score_Deuce | Effective_Score_Deuce_Rally,M004
Effective_Score_Deuce,Effective_Score_Deuce_Return,Effective_1,-90.0,Effective_Score_Deuce | Effective_Score_Deuce_Return,M004
Effective_Score_Deuce,Effective_Score_Deuce_Serve,Effective_1,-80.0,Effective_Score_Deuce | Effective_Score_Deuce_Serve,M004
Effective_Score_Adv,Effective_Score_Adv_Rally,Effective_1,33.0,Effective_Score_Adv | Effective_Score_Adv_Rally,M004
Effective_Score_Adv,Effective_Score_Adv_Return,Effective_1,-5.0,Effective_Score_Adv | Effective_Score_Adv_Return,M004
Effective_Score_Adv,Effective_Score_Adv_Serve,Effective_1,-10.0,Effective_Score_Adv | Effective_Score_Adv_Serve,M004
Effective_Score_Deuce_First,Effective_Score_Deuce_First_Rally,Effective_1,-57.0,Effective_Score_Deuce_First | Effective_Score_Deuce_First_Rally,M004
Effective_Score_Deuce_First,Effective_Score_Deuce_First_Return,Effective_1,-80.0,Effective_Score_Deuce_First | Effective_Score_Deuce_First_Return,M004
Effective_Score_Deuce_First,Effective_Score_Deuce_First_Serve,Effective_1,-20.0,Effective_Score_Deuce_First | Effective_Score_Deuce_First_Serve,M004
Effective_Score_Deuce_Second,Effective_Score_Deuce_Second_Rally,Effective_1,-27.0,Effective_Score_Deuce_Second | Effective_Score_Deuce_Second_Rally,M004
Effective_Score_Deuce_Second,Effective_Score_Deuce_Second_Return,Effective_1,-10.0,Effective_Score_Deuce_Second | Effective_Score_Deuce_Second_Return,M004
Effective_Score_Deuce_Second,Effective_Score_Deuce_Second_Serve,Effective_1,-60.0,Effective_Score_Deuce_Second | Effective_Score_Deuce_Second_Serve,M004
Effective_Score_Adv_First,Effective_Score_Adv_First_Rally,Effective_1,3.0,Effective_Score_Adv_First | Effective_Score_Adv_First_Rally,M004
Effective_Score_Adv_First,Effective_Score_Adv_First_Return,Effective_1,5.0,Effective_Score_Adv_First | Effective_Score_Adv_First_Return,M004
Effective_Score_Adv_First,Effective_Score_Adv_First_Serve,Effective_1,20.0,Effective_Score_Adv_First | Effective_Score_Adv_First_Serve,M004
Effective_Score_Adv_Second,Effective_Score_Adv_Second_Rally,Effective_1,30.0,Effective_Score_Adv_Second | Effective_Score_Adv_Second_Rally,M004
Effective_Score_Adv_Second,Effective_Score_Adv_Second_Return,Effective_1,-10.0,Effective_Score_Adv_Second | Effective_Score_Adv_Second_Return,M004
Effective_Score_Adv_Second,Effective_Score_Adv_Second_Serve,Effective_1,-30.0,Effective_Score_Adv_Second | Effective_Score_Adv_Second_Serve,M004
Shots_By_OutComeGen,Rally_Lost,Effective_1,-210.0,Shots_By_OutComeGen | Rally_Lost,M004
Shots_By_OutComeGen,Rally_Rally,Effective_1,39.0,Shots_By_OutComeGen | Rally_Rally,M004
Shots_By_OutComeGen,Rally_Won,Effective_1,120.0,Shots_By_OutComeGen | Rally_Won,M004
Shots_By_OutComeGen,Return_Lost,Effective_1,-190.0,Shots_By_OutComeGen | Return_Lost,M004
Shots_By_OutComeGen,Return_Rally,Effective_1,45.0,Shots_By_OutComeGen | Return_Rally,M004
Shots_By_OutComeGen,Return_Won,Effective_1,50.0,Shots_By_OutComeGen | Return_Won,M004
Shots_By_OutComeGen,Serve_Lost,Effective_1,-190.0,Shots_By_OutComeGen | Serve_Lost,M004
Shots_By_OutComeGen,Serve_Rally,Effective_1,30.0,Shots_By_OutComeGen | Serve_Rally,M004
Shots_By_OutComeGen,Serve_Won,Effective_1,70.0,Shots_By_OutComeGen | Serve_Won,M004
Shots_By_OutComeGen_First,Rally_Lost,Effective_1,-180.0,Shots_By_OutComeGen_First | Rally_Lost,M004
Shots_By_OutComeGen_First,Rally_Rally,Effective_1,36.0,Shots_By_OutComeGen_First | Rally_Rally,M004
Shots_By_OutComeGen_First,Rally_Won,Effective_1,90.0,Shots_By_OutComeGen_First | Rally_Won,M004
Shots_By_OutComeGen_First,Return_Lost,Effective_1,-160.0,Shots_By_OutComeGen_First | Return_Lost,M004
Shots_By_OutComeGen_First,Return_Rally,Effective_1,45.0,Shots_By_OutComeGen_First | Return_Rally,M004
Shots_By_OutComeGen_First,Return_Won,Effective_1,40.0,Shots_By_OutComeGen_First | Return_Won,M004
Shots_By_OutComeGen_First,Serve_Lost,Effective_1,-60.0,Shots_By_OutComeGen_First | Serve_Lost,M004
Shots_By_OutComeGen_First,Serve_Rally,Effective_1,0.0,Shots_By_OutComeGen_First | Serve_Rally,M004
Shots_By_OutComeGen_First,Serve_Won,Effective_1,60.0,Shots_By_OutComeGen_First | Serve_Won,M004
Shots_By_OutComeGen_Second,Rally_Lost,Effective_1,-30.0,Shots_By_OutComeGen_Second | Rally_Lost,M004
Shots_By_OutComeGen_Second,Rally_Rally,Effective_1,3.0,Shots_By_OutComeGen_Second | Rally_Rally,M004
Shots_By_OutComeGen_Second,Rally_Won,Effective_1,30.0,Shots_By_OutComeGen_Second | Rally_Won,M004
Shots_By_OutComeGen_Second,Return_Lost,Effective_1,-30.0,Shots_By_OutComeGen_Second | Return_Lost,M004
Shots_By_OutComeGen_Second,Return_Won,Effective_1,10.0,Shots_By_OutComeGen_Second | Return_Won,M004
Shots_By_OutComeGen_Second,Serve_Lost,Effective_1,-130.0,Shots_By_OutComeGen_Second | Serve_Lost,M004
Shots_By_OutComeGen_Second,Serve_Rally,Effective_1,30.0,Shots_By_OutComeGen_Second | Serve_Rally,M004
Shots_By_OutComeGen_Second,Serve_Won,Effective_1,10.0,Shots_By_OutComeGen_Second | Serve_Won,M004
Shots_By_OutComeGen_Deuce,Rally_Lost,Effective_1,-110.0,Shots_By_OutComeGen_Deuce | Rally_Lost,M004
Shots_By_OutComeGen_Deuce,Rally_Rally,Effective_1,16.0,Shots_By_OutComeGen_Deuce | Rally_Rally,M004
Shots_By_OutComeGen_Deuce,Rally_Won,Effective_1,10.0,Shots_By_OutComeGen_Deuce | Rally_Won,M004
Shots_By_OutComeGen_Deuce,Return_Lost,Effective_1,-130.0,Shots_By_OutComeGen_Deuce | Return_Lost,M004
Shots_By_OutComeGen_Deuce,Return_Rally,Effective_1,10.0,Shots_By_OutComeGen_Deuce | Return_Rally,M004
Shots_By_OutComeGen_Deuce,Return_Won,Effective_1,30.0,Shots_By_OutComeGen_Deuce | Return_Won,M004
Shots_By_OutComeGen_Deuce,Serve_Lost,Effective_1,-135.0,Shots_By_OutComeGen_Deuce | Serve_Lost,M004
Shots_By_OutComeGen_Deuce,Serve_Rally,Effective_1,15.0,Shots_By_OutComeGen_Deuce | Serve_Rally,M004
Shots_By_OutComeGen_Deuce,Serve_Won,Effective_1,40.0,Shots_By_OutComeGen_Deuce | Serve_Won,M004
Shots_By_OutComeGen_Adv,Rally_Lost,Effective_1,-100.0,Shots_By_OutComeGen_Adv | Rally_Lost,M004
Shots_By_OutComeGen_Adv,Rally_Rally,Effective_1,23.0,Shots_By_OutComeGen_Adv | Rally_Rally,M004
Shots_By_OutComeGen_Adv,Rally_Won,Effective_1,110.0,Shots_By_OutComeGen_Adv | Rally_Won,M004
Shots_By_OutComeGen_Adv,Return_Lost,Effective_1,-60.0,Shots_By_OutComeGen_Adv | Return_Lost,M004
Shots_By_OutComeGen_Adv,Return_Rally,Effective_1,35.0,Shots_By_OutComeGen_Adv | Return_Rally,M004
Shots_By_OutComeGen_Adv,Return_Won,Effective_1,20.0,Shots_By_OutComeGen_Adv | Return_Won,M004
Shots_By_OutComeGen_Adv,Serve_Lost,Effective_1,-55.0,Shots_By_OutComeGen_Adv | Serve_Lost,M004
Shots_By_OutComeGen_Adv,Serve_Rally,Effective_1,15.0,Shots_By_OutComeGen_Adv | Serve_Rally,M004
Shots_By_OutComeGen_Adv,Serve_Won,Effective_1,30.0,Shots_By_OutComeGen_Adv | Serve_Won,M004
Shots_By_OutComeGen_Deuce_First,Rally_Lost,Effective_1,-80.0,Shots_By_OutComeGen_Deuce_First | Rally_Lost,M004
Shots_By_OutComeGen_Deuce_First,Rally_Rally,Effective_1,13.0,Shots_By_OutComeGen_Deuce_First | Rally_Rally,M004
Shots_By_OutComeGen_Deuce_First,Rally_Won,Effective_1,10.0,Shots_By_OutComeGen_Deuce_First | Rally_Won,M004
Shots_By_OutComeGen_Deuce_First,Return_Lost,Effective_1,-110.0,Shots_By_OutComeGen_Deuce_First | Return_Lost,M004
Shots_By_OutComeGen_Deuce_First,Return_Rally,Effective_1,10.0,Shots_By_OutComeGen_Deuce_First | Return_Rally,M004
Shots_By_OutComeGen_Deuce_First,Return_Won,Effective_1,20.0,Shots_By_OutComeGen_Deuce_First | Return_Won,M004
Shots_By_OutComeGen_Deuce_First,Serve_Lost,Effective_1,-50.0,Shots_By_OutComeGen_Deuce_First | Serve_Lost,M004
Shots_By_OutComeGen_Deuce_First,Serve_Rally,Effective_1,0.0,Shots_By_OutComeGen_Deuce_First | Serve_Rally,M004
Shots_By_OutComeGen_Deuce_First,Serve_Won,Effective_1,30.0,Shots_By_OutComeGen_Deuce_First | Serve_Won,M004
Shots_By_OutComeGen_Deuce_Second,Rally_Lost,Effective_1,-30.0,Shots_By_OutComeGen_Deuce_Second | Rally_Lost,M004
Shots_By_OutComeGen_Deuce_Second,Rally_Rally,Effective_1,3.0,Shots_By_OutComeGen_Deuce_Second | Rally_Rally,M004
Shots_By_OutComeGen_Deuce_Second,Return_Lost,Effective_1,-20.0,Shots_By_OutComeGen_Deuce_Second | Return_Lost,M004
Shots_By_OutComeGen_Deuce_Second,Return_Won,Effective_1,10.0,Shots_By_OutComeGen_Deuce_Second | Return_Won,M004
Shots_By_OutComeGen_Deuce_Second,Serve_Lost,Effective_1,-85.0,Shots_By_OutComeGen_Deuce_Second | Serve_Lost,M004
Shots_By_OutComeGen_Deuce_Second,Serve_Rally,Effective_1,15.0,Shots_By_OutComeGen_Deuce_Second | Serve_Rally,M004
Shots_By_OutComeGen_Deuce_Second,Serve_Won,Effective_1,10.0,Shots_By_OutComeGen_Deuce_Second | Serve_Won,M004
Shots_By_OutComeGen_Adv_First,Rally_Lost,Effective_1,-100.0,Shots_By_OutComeGen_Adv_First | Rally_Lost,M004
Shots_By_OutComeGen_Adv_First,Rally_Rally,Effective_1,23.0,Shots_By_OutComeGen_Adv_First | Rally_Rally,M004
Shots_By_OutComeGen_Adv_First,Rally_Won,Effective_1,80.0,Shots_By_OutComeGen_Adv_First | Rally_Won,M004
Shots_By_OutComeGen_Adv_First,Return_Lost,Effective_1,-50.0,Shots_By_OutComeGen_Adv_First | Return_Lost,M004
Shots_By_OutComeGen_Adv_First,Return_Rally,Effective_1,35.0,Shots_By_OutComeGen_Adv_First | Return_Rally,M004
Shots_By_OutComeGen_Adv_First,Return_Won,Effective_1,20.0,Shots_By_OutComeGen_Adv_First | Return_Won,M004
Shots_By_OutComeGen_Adv_First,Serve_Lost,Effective_1,-10.0,Shots_By_OutComeGen_Adv_First | Serve_Lost,M004
Shots_By_OutComeGen_Adv_First,Serve_Rally,Effective_1,0.0,Shots_By_OutComeGen_Adv_First | Serve_Rally,M004
Shots_By_OutComeGen_Adv_First,Serve_Won,Effective_1,30.0,Shots_By_OutComeGen_Adv_First | Serve_Won,M004
Shots_By_OutComeGen_Adv_Second,Rally_Won,Effective_1,30.0,Shots_By_OutComeGen_Adv_Second | Rally_Won,M004
Shots_By_OutComeGen_Adv_Second,Return_Lost,Effective_1,-10.0,Shots_By_OutComeGen_Adv_Second | Return_Lost,M004
Shots_By_OutComeGen_Adv_Second,Serve_Lost,Effective_1,-45.0,Shots_By_OutComeGen_Adv_Second | Serve_Lost,M004
Shots_By_OutComeGen_Adv_Second,Serve_Rally,Effective_1,15.0,Shots_By_OutComeGen_Adv_Second | Serve_Rally,M004
Eval1_By_OutCome_Effective,Rally_Lost_thru_Mistake,Effective_1,-210.0,Eval1_By_OutCome_Effective | Rally_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective,Rally_Rally,Effective_1,39.0,Eval1_By_OutCome_Effective | Rally_Rally,M004
Eval1_By_OutCome_Effective,Rally_Won_thru_Winner,Effective_1,120.0,Eval1_By_OutCome_Effective | Rally_Won_thru_Winner,M004
Eval1_By_OutCome_Effective,Return_Lost_thru_Mistake,Effective_1,-190.0,Eval1_By_OutCome_Effective | Return_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective,Return_Rally,Effective_1,45.0,Eval1_By_OutCome_Effective | Return_Rally,M004
Eval1_By_OutCome_Effective,Return_Won_thru_Winner,Effective_1,50.0,Eval1_By_OutCome_Effective | Return_Won_thru_Winner,M004
Eval1_By_OutCome_Effective,Serve_Lost_thru_Mistake,Effective_1,-190.0,Eval1_By_OutCome_Effective | Serve_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective,Serve_Rally,Effective_1,30.0,Eval1_By_OutCome_Effective | Serve_Rally,M004
Eval1_By_OutCome_Effective,Serve_Won_thru_Winner,Effective_1,70.0,Eval1_By_OutCome_Effective | Serve_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_First,Rally_Lost_thru_Mistake,Effective_1,-180.0,Eval1_By_OutCome_Effective_First | Rally_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_First,Rally_Rally,Effective_1,36.0,Eval1_By_OutCome_Effective_First | Rally_Rally,M004
Eval1_By_OutCome_Effective_First,Rally_Won_thru_Winner,Effective_1,90.0,Eval1_By_OutCome_Effective_First | Rally_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_First,Return_Lost_thru_Mistake,Effective_1,-160.0,Eval1_By_OutCome_Effective_First | Return_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_First,Return_Rally,Effective_1,45.0,Eval1_By_OutCome_Effective_First | Return_Rally,M004
Eval1_By_OutCome_Effective_First,Return_Won_thru_Winner,Effective_1,40.0,Eval1_By_OutCome_Effective_First | Return_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_First,Serve_Lost_thru_Mistake,Effective_1,-60.0,Eval1_By_OutCome_Effective_First | Serve_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_First,Serve_Rally,Effective_1,0.0,Eval1_By_OutCome_Effective_First | Serve_Rally,M004
Eval1_By_OutCome_Effective_First,Serve_Won_thru_Winner,Effective_1,60.0,Eval1_By_OutCome_Effective_First | Serve_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Second,Rally_Lost_thru_Mistake,Effective_1,-30.0,Eval1_By_OutCome_Effective_Second | Rally_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Second,Rally_Rally,Effective_1,3.0,Eval1_By_OutCome_Effective_Second | Rally_Rally,M004
Eval1_By_OutCome_Effective_Second,Rally_Won_thru_Winner,Effective_1,30.0,Eval1_By_OutCome_Effective_Second | Rally_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Second,Return_Lost_thru_Mistake,Effective_1,-30.0,Eval1_By_OutCome_Effective_Second | Return_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Second,Return_Won_thru_Winner,Effective_1,10.0,Eval1_By_OutCome_Effective_Second | Return_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Second,Serve_Lost_thru_Mistake,Effective_1,-130.0,Eval1_By_OutCome_Effective_Second | Serve_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Second,Serve_Rally,Effective_1,30.0,Eval1_By_OutCome_Effective_Second | Serve_Rally,M004
Eval1_By_OutCome_Effective_Second,Serve_Won_thru_Winner,Effective_1,10.0,Eval1_By_OutCome_Effective_Second | Serve_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Deuce,Rally_Lost_thru_Mistake,Effective_1,-110.0,Eval1_By_OutCome_Effective_Deuce | Rally_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Deuce,Rally_Rally,Effective_1,16.0,Eval1_By_OutCome_Effective_Deuce | Rally_Rally,M004
Eval1_By_OutCome_Effective_Deuce,Rally_Won_thru_Winner,Effective_1,10.0,Eval1_By_OutCome_Effective_Deuce | Rally_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Deuce,Return_Lost_thru_Mistake,Effective_1,-130.0,Eval1_By_OutCome_Effective_Deuce | Return_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Deuce,Return_Rally,Effective_1,10.0,Eval1_By_OutCome_Effective_Deuce | Return_Rally,M004
Eval1_By_OutCome_Effective_Deuce,Return_Won_thru_Winner,Effective_1,30.0,Eval1_By_OutCome_Effective_Deuce | Return_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Deuce,Serve_Lost_thru_Mistake,Effective_1,-135.0,Eval1_By_OutCome_Effective_Deuce | Serve_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Deuce,Serve_Rally,Effective_1,15.0,Eval1_By_OutCome_Effective_Deuce | Serve_Rally,M004
Eval1_By_OutCome_Effective_Deuce,Serve_Won_thru_Winner,Effective_1,40.0,Eval1_By_OutCome_Effective_Deuce | Serve_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Adv,Rally_Lost_thru_Mistake,Effective_1,-100.0,Eval1_By_OutCome_Effective_Adv | Rally_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Adv,Rally_Rally,Effective_1,23.0,Eval1_By_OutCome_Effective_Adv | Rally_Rally,M004
Eval1_By_OutCome_Effective_Adv,Rally_Won_thru_Winner,Effective_1,110.0,Eval1_By_OutCome_Effective_Adv | Rally_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Adv,Return_Lost_thru_Mistake,Effective_1,-60.0,Eval1_By_OutCome_Effective_Adv | Return_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Adv,Return_Rally,Effective_1,35.0,Eval1_By_OutCome_Effective_Adv | Return_Rally,M004
Eval1_By_OutCome_Effective_Adv,Return_Won_thru_Winner,Effective_1,20.0,Eval1_By_OutCome_Effective_Adv | Return_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Adv,Serve_Lost_thru_Mistake,Effective_1,-55.0,Eval1_By_OutCome_Effective_Adv | Serve_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Adv,Serve_Rally,Effective_1,15.0,Eval1_By_OutCome_Effective_Adv | Serve_Rally,M004
Eval1_By_OutCome_Effective_Adv,Serve_Won_thru_Winner,Effective_1,30.0,Eval1_By_OutCome_Effective_Adv | Serve_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Deuce_First,Rally_Lost_thru_Mistake,Effective_1,-80.0,Eval1_By_OutCome_Effective_Deuce_First | Rally_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Deuce_First,Rally_Rally,Effective_1,13.0,Eval1_By_OutCome_Effective_Deuce_First | Rally_Rally,M004
Eval1_By_OutCome_Effective_Deuce_First,Rally_Won_thru_Winner,Effective_1,10.0,Eval1_By_OutCome_Effective_Deuce_First | Rally_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Deuce_First,Return_Lost_thru_Mistake,Effective_1,-110.0,Eval1_By_OutCome_Effective_Deuce_First | Return_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Deuce_First,Return_Rally,Effective_1,10.0,Eval1_By_OutCome_Effective_Deuce_First | Return_Rally,M004
Eval1_By_OutCome_Effective_Deuce_First,Return_Won_thru_Winner,Effective_1,20.0,Eval1_By_OutCome_Effective_Deuce_First | Return_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Deuce_First,Serve_Lost_thru_Mistake,Effective_1,-50.0,Eval1_By_OutCome_Effective_Deuce_First | Serve_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Deuce_First,Serve_Rally,Effective_1,0.0,Eval1_By_OutCome_Effective_Deuce_First | Serve_Rally,M004
Eval1_By_OutCome_Effective_Deuce_First,Serve_Won_thru_Winner,Effective_1,30.0,Eval1_By_OutCome_Effective_Deuce_First | Serve_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Deuce_Second,Rally_Lost_thru_Mistake,Effective_1,-30.0,Eval1_By_OutCome_Effective_Deuce_Second | Rally_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Deuce_Second,Rally_Rally,Effective_1,3.0,Eval1_By_OutCome_Effective_Deuce_Second | Rally_Rally,M004
Eval1_By_OutCome_Effective_Deuce_Second,Return_Lost_thru_Mistake,Effective_1,-20.0,Eval1_By_OutCome_Effective_Deuce_Second | Return_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Deuce_Second,Return_Won_thru_Winner,Effective_1,10.0,Eval1_By_OutCome_Effective_Deuce_Second | Return_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Deuce_Second,Serve_Lost_thru_Mistake,Effective_1,-85.0,Eval1_By_OutCome_Effective_Deuce_Second | Serve_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Deuce_Second,Serve_Rally,Effective_1,15.0,Eval1_By_OutCome_Effective_Deuce_Second | Serve_Rally,M004
Eval1_By_OutCome_Effective_Deuce_Second,Serve_Won_thru_Winner,Effective_1,10.0,Eval1_By_OutCome_Effective_Deuce_Second | Serve_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Adv_First,Rally_Lost_thru_Mistake,Effective_1,-100.0,Eval1_By_OutCome_Effective_Adv_First | Rally_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Adv_First,Rally_Rally,Effective_1,23.0,Eval1_By_OutCome_Effective_Adv_First | Rally_Rally,M004
Eval1_By_OutCome_Effective_Adv_First,Rally_Won_thru_Winner,Effective_1,80.0,Eval1_By_OutCome_Effective_Adv_First | Rally_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Adv_First,Return_Lost_thru_Mistake,Effective_1,-50.0,Eval1_By_OutCome_Effective_Adv_First | Return_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Adv_First,Return_Rally,Effective_1,35.0,Eval1_By_OutCome_Effective_Adv_First | Return_Rally,M004
Eval1_By_OutCome_Effective_Adv_First,Return_Won_thru_Winner,Effective_1,20.0,Eval1_By_OutCome_Effective_Adv_First | Return_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Adv_First,Serve_Lost_thru_Mistake,Effective_1,-10.0,Eval1_By_OutCome_Effective_Adv_First | Serve_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Adv_First,Serve_Rally,Effective_1,0.0,Eval1_By_OutCome_Effective_Adv_First | Serve_Rally,M004
Eval1_By_OutCome_Effective_Adv_First,Serve_Won_thru_Winner,Effective_1,30.0,Eval1_By_OutCome_Effective_Adv_First | Serve_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Adv_Second,Rally_Won_thru_Winner,Effective_1,30.0,Eval1_By_OutCome_Effective_Adv_Second | Rally_Won_thru_Winner,M004
Eval1_By_OutCome_Effective_Adv_Second,Return_Lost_thru_Mistake,Effective_1,-10.0,Eval1_By_OutCome_Effective_Adv_Second | Return_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Adv_Second,Serve_Lost_thru_Mistake,Effective_1,-45.0,Eval1_By_OutCome_Effective_Adv_Second | Serve_Lost_thru_Mistake,M004
Eval1_By_OutCome_Effective_Adv_Second,Serve_Rally,Effective_1,15.0,Eval1_By_OutCome_Effective_Adv_Second | Serve_Rally,M004
Effective_Score2_Shots,Effective_Score_BH,Effective_1,-36.0,Effective_Score2_Shots | Effective_Score_BH,M004
Effective_Score2_Shots,Effective_Score_FH,Effective_1,-20.0,Effective_Score2_Shots | Effective_Score_FH,M004
Effective_Score2_Shots,Effective_Score_Slice,Effective_1,-14.0,Effective_Score2_Shots | Effective_Score_Slice,M004
Effective_Score2_Shots,Effective_Score_Volley,Effective_1,11.0,Effective_Score2_Shots | Effective_Score_Volley,M004
ShotsEval2_By_OutComeGen_Effective,BH_Lost,Effective_1,,ShotsEval2_By_OutComeGen_Effective | BH_Lost,M004
ShotsEval2_By_OutComeGen_Effective,BH_Rally,Effective_1,,ShotsEval2_By_OutComeGen_Effective | BH_Rally,M004
ShotsEval2_By_OutComeGen_Effective,BH_Won,Effective_1,,ShotsEval2_By_OutComeGen_Effective | BH_Won,M004
ShotsEval2_By_OutComeGen_Effective,FH_Lost,Effective_1,,ShotsEval2_By_OutComeGen_Effective | FH_Lost,M004
ShotsEval2_By_OutComeGen_Effective,FH_Rally,Effective_1,,ShotsEval2_By_OutComeGen_Effective | FH_Rally,M004
ShotsEval2_By_OutComeGen_Effective,FH_Won,Effective_1,,ShotsEval2_By_OutComeGen_Effective | FH_Won,M004
